video_id,segment_id,start,end,n_viewers_reached,completion_rate,dropoff_rate,n_pauses,n_replays,n_seeks,avg_pause_rate,avg_replay_rate,retention_next,dropoff_velocity,completion_acceleration,dropoff_trend_3seg,dropoff_relative_score,is_relative_outlier,expected_completion,attrition_residual,residual_norm,pause_norm,dropoff_norm,bored_score,is_bored
v4,1,15,30,390,0.9949,0.0256,42,22,57,0.1077,0.0564,0.9694,0.0205,0.0,0.01535,-0.2876912439293819,False,0.9808851678498163,-0.014014832150183731,0.35046884606999296,0.3903588256614716,0.0256,0.22849930356029152,False
v4,2,30,45,380,0.9694,0.0316,41,6,56,0.1079,0.0158,0.9388,0.006,-0.0203999999999999,0.0207666666666666,-0.2512120189308142,False,0.9619750786763366,-0.007424921323663458,0.3760781762660271,0.3910837259876767,0.0316,0.2412880157039462,False
v4,3,45,60,368,0.9388,0.0272,32,10,45,0.087,0.0272,0.9133,-0.0044,-0.0051000000000001,0.0281333333333333,-0.2779634505964304,False,0.9432675394345904,0.0044675394345904396,0.42229396922878565,0.31533164189923885,0.0272,0.24286391607136204,False
v4,4,60,75,358,0.9133,0.0223,33,9,27,0.0922,0.0251,0.8929,-0.0048999999999999,0.0051000000000001,0.0270333333333333,-0.3077548176785941,False,0.9247603805697717,0.011460380569771722,0.4494691438788847,0.3341790503805727,0.0223,0.25554346762766844,False
v4,5,75,90,350,0.8929,0.0171,27,8,30,0.0771,0.0229,0.8776,-0.0052,0.0050999999999999,0.0222,-0.339370146010686,False,0.9064514557656314,0.013551455765631326,0.457595359326292,0.2794490757520841,0.0171,0.24576795888093364,False
v4,6,90,105,344,0.8776,0.032,32,5,26,0.093,0.0145,0.8495,0.0149,0.0050999999999999,0.0238,-0.2487800705975763,False,0.8883386416955639,0.010738641695563822,0.44666436402199794,0.3370786516853933,0.032,0.25888147594587785,False
v4,7,105,120,333,0.8495,0.024,25,6,20,0.0751,0.018,0.8291,-0.008,-0.0128,0.0243666666666666,-0.2974190372623332,False,0.8704198377763601,0.020919837776360084,0.4862299392001005,0.27220007249003264,0.024,0.25853199017804673,False
v4,8,120,135,325,0.8291,0.0277,20,9,28,0.0615,0.0277,0.8061,0.0036999999999999,0.0076999999999999,0.0279,-0.2749235151798831,False,0.8526929659245981,0.02359296592459814,0.4966180951564823,0.22290685030808266,0.0277,0.25430860812420947,False
v4,9,135,150,316,0.8061,0.0095,16,10,25,0.0506,0.0316,0.7985,-0.0182,-0.0025999999999998,0.0204,-0.3855771643422051,False,0.8351559703156441,0.02905597031564411,0.5178481067599253,0.18339978252990216,0.0095,0.24761919920995057,False
v4,10,150,165,313,0.7985,0.0,13,7,22,0.0415,0.0224,0.7985,-0.0095,0.0153999999999998,0.0124,-0.4433359372566038,False,0.8178068171452328,0.019306817145232857,0.4799615117444038,0.15041681768756798,0.0,0.22206796823527514,False
v4,11,165,180,313,0.7985,0.0096,17,8,35,0.0543,0.0256,0.7908,0.0096,0.0076,0.0063666666666666,-0.3849691772588956,False,0.8006434943936025,0.0021434943936025075,0.41326239984766505,0.19681043856469738,0.0096,0.2085070476520055,False
v4,12,180,195,310,0.7908,0.0032,14,2,22,0.0452,0.0065,0.7883,-0.0063999999999999,-0.0077,0.0042666666666666,-0.4238803505907011,False,0.7836640115921583,-0.007135988407841687,0.37720101064733685,0.16382747372236317,0.0032,0.1849258990034074,False
v4,13,195,210,309,0.7883,0.0065,25,6,22,0.0809,0.0194,0.7832,0.0032999999999999,0.0052,0.0064333333333333,-0.4038167768414888,False,0.7668663995926308,-0.02143360040736919,0.32163845808029073,0.2932221819499819,0.0065,0.1898998196221127,False
v4,14,210,225,307,0.7832,0.0293,38,2,16,0.1238,0.0065,0.7602,0.0228,-0.0026,0.013,-0.2651957218469318,False,0.7502487103387117,-0.03295128966128835,0.2768790804553465,0.44871330192098585,0.0293,0.21221429256633578,False
v4,15,225,240,298,0.7602,0.0369,54,3,23,0.1812,0.0101,0.7321,0.0076,-0.0179,0.0242333333333333,-0.2189887035154127,False,0.7338090166401319,-0.026390983359868114,0.3023733632587008,0.6567596955418631,0.0369,0.26706128441185295,False
v4,16,240,255,287,0.7321,0.0627,72,8,15,0.2509,0.0279,0.6862,0.0258,-0.0050999999999999,0.0429666666666666,-0.0621280360215718,False,0.7175454119491613,-0.014554588050838646,0.3483712779163388,0.9093874592243568,0.0627,0.3463060030114069,True
v4,17,255,270,269,0.6862,0.0297,50,1,14,0.1859,0.0037,0.6658,-0.033,-0.0177999999999999,0.0431,-0.2627637735136939,False,0.7014560101395033,0.015256010139503284,0.4642194999173766,0.6737948532076841,0.0297,0.3323267706084875,True
v4,18,270,285,261,0.6658,0.0192,72,2,8,0.2759,0.0077,0.6531,-0.0105,0.0254999999999998,0.0372,-0.3266024172611874,False,0.6855389452875555,0.019738945287555598,0.4816408231304102,1.0,0.0192,0.4003363292521641,True
v4,19,285,300,256,0.6531,0.0586,70,4,14,0.2734,0.0156,0.6148,0.0394,0.0077000000000001,0.0358333333333333,-0.0870555064372597,False,0.6697923714560137,0.016692371456013655,0.469801404165199,0.9909387459224357,0.0586,0.40954831085056675,True
v4,20,300,315,241,0.6148,0.0622,40,4,7,0.166,0.0166,0.5765,0.0035999999999999,-0.0256,0.0466666666666666,-0.0651679714381191,False,0.6542144624797959,0.03941446247979585,0.558102679719734,0.6016672707502719,0.0622,0.36845452603794804,True
v4,21,315,330,226,0.5765,0.0265,28,2,14,0.1239,0.0088,0.5612,-0.0356999999999999,0.0,0.0491,-0.2822193601795967,False,0.6388034117542578,0.0623034117542578,0.6470523901545097,0.44907575208408845,0.0265,0.3592361064786216,True
v4,22,330,345,220,0.5612,0.0318,20,1,8,0.0909,0.0045,0.5434,0.0053,0.023,0.0401666666666666,-0.2499960447641953,False,0.6235574320256763,0.06235743202567623,0.6472623206079638,0.32946719826023924,0.0318,0.33751836789523343,True
v4,23,345,360,213,0.5434,0.0329,14,2,12,0.0657,0.0094,0.5255,0.0010999999999999,-0.0025,0.0304,-0.2433081868477912,False,0.6084747551839769,0.06507475518397687,0.6578222246555573,0.23812975715839071,0.0329,0.3239148412939011,True
v4,24,360,375,206,0.5255,0.034,13,5,9,0.0631,0.0243,0.5077,0.0011,-9.9999999999989e-05,0.0329,-0.2366203289313871,False,0.593553632057684,0.068053632057684,0.6693985636198249,0.22870605291772383,0.034,0.32710063603147477,True
v4,25,375,390,199,0.5077,0.0151,10,2,10,0.0503,0.0101,0.5,-0.0189,0.0001000000000001,0.0273333333333333,-0.3515298876768752,False,0.5787923322110644,0.07109233221106437,0.6812073843524946,0.1823124320405944,0.0151,0.3149854401491167,True
v4,26,390,405,196,0.5,0.0051,6,5,14,0.0306,0.0255,0.4974,-0.01,0.0100999999999998,0.0180666666666666,-0.4123285960078214,False,0.5641891437434445,0.06418914374344453,0.6543806127122355,0.11090974990938747,0.0051,0.2859741950667717,False
v4,27,405,420,195,0.4974,0.0051,6,1,8,0.0308,0.0051,0.4949,0.0,0.0051,0.0084333333333333,-0.4123285960078214,False,0.5497423730906785,0.05234237309067852,0.6083423779940319,0.11163465023559262,0.0051,0.2677038812447313,False
v4,28,420,435,194,0.4949,0.0103,2,4,17,0.0103,0.0206,0.4898,0.0052,9.9999999999989e-05,0.0068333333333333,-0.3807132676757294,False,0.5354503448287411,0.04055034482874109,0.5625168799879562,0.037332366799565066,0.0103,0.23659322535509553,False
v4,29,435,450,192,0.4898,0.0156,2,2,7,0.0104,0.0104,0.4821,0.0052999999999999,-0.0025999999999999,0.0103333333333333,-0.348489952260328,False,0.5213114014794253,0.03151140147942533,0.527390261290127,0.03769481696266763,0.0156,0.22473506790858433,False
v4,30,450,465,189,0.4821,0.0053,1,1,4,0.0053,0.0053,0.4796,-0.0103,-0.0026,0.0104,-0.4111126218412024,False,0.5073239033181207,0.025223903318120744,0.5029561496976291,0.019209858644436393,0.0053,0.20714443160793897,False
v4,31,465,480,188,0.4796,0.0106,4,5,5,0.0213,0.0266,0.4745,0.0053,0.0052,0.0105,-0.378889306425801,False,0.4934862281836514,0.013886228183651372,0.45889633252900935,0.07720188474084813,0.0106,0.20323890995977337,False
v4,32,480,495,186,0.4745,0.0108,4,1,8,0.0215,0.0054,0.4694,0.0002,-0.0026000000000001,0.0089,-0.3776733322591821,False,0.47979677129014986,0.005296771290149882,0.42551648209081555,0.07792678506705328,0.0108,0.19011194984973687,False
v4,33,495,510,184,0.4694,0.0217,0,2,6,0.0,0.0109,0.4592,0.0109,5.551115123125783e-17,0.0143666666666666,-0.3114027401784509,False,0.4662539450409464,-0.003146054959053568,0.3927064591792058,0.0,0.0217,0.16576258367168234,False
v4,34,510,525,180,0.4592,0.0111,5,0,9,0.0278,0.0,0.4541,-0.0106,-0.0050999999999999,0.0145333333333333,-0.3758493710092537,False,0.45285617884445295,-0.006343821155547047,0.3802794851925244,0.1007611453425154,0.0111,0.17670402314551287,False
v4,35,525,540,178,0.4541,0.0112,4,2,12,0.0225,0.0112,0.449,9.99999999999994e-05,0.0050999999999999,0.0146666666666666,-0.3752413839259442,False,0.43960191893201683,-0.01449808106798317,0.3485908720839115,0.08155128669807901,0.0112,0.1602266061731804,False
v4,36,540,555,176,0.449,0.0,4,0,8,0.0227,0.0,0.449,-0.0112,0.0,0.0074333333333333,-0.4433359372566038,False,0.42648962817772795,-0.022510371822272057,0.3174539713040927,0.08227618702428417,0.0,0.1434368259264939,False
v4,37,555,570,176,0.449,0.0114,4,3,6,0.0227,0.017,0.4439,0.0114,0.0050999999999999,0.0075333333333333,-0.3740254097593253,False,0.4135177859201531,-0.03548221407984692,0.2670435484060764,0.08227618702428417,0.0114,0.1278326567672874,False
v4,38,570,585,174,0.4439,0.0057,3,2,7,0.0172,0.0115,0.4413,-0.0057,-0.0050999999999999,0.0057,-0.4086806735079646,False,0.4006848877859839,-0.04321511221401614,0.23699240706236188,0.06234142805364263,0.0057,0.10954524843567329,False
v4,39,585,600,173,0.4413,0.0173,5,2,4,0.0289,0.0116,0.4337,0.0116,0.0025,0.0114666666666666,-0.3381541718440671,False,0.38798944551556924,-0.05331055448443078,0.19776008338089462,0.10474809713664371,0.0173,0.1069736527796866,False
v4,40,600,615,170,0.4337,0.0118,5,3,7,0.0294,0.0176,0.4286,-0.0055,-0.005,0.0116,-0.3715934614260875,False,0.3754299867903197,-0.05827001320968028,0.1784869218113348,0.10656034795215659,0.0118,0.09742683831496524,False
v4,41,615,630,168,0.4286,0.0119,3,0,6,0.0179,0.0,0.4235,0.0001,0.0025,0.0136666666666666,-0.370985474342778,False,0.363005055061959,-0.06559494493804097,0.15002119591105756,0.06487857919536064,0.0119,0.07774419420349515,False
v4,42,630,645,166,0.4235,0.0181,7,4,9,0.0422,0.0241,0.4158,0.0062,0.0,0.0139333333333333,-0.3332902751775914,False,0.35071320938360495,-0.07278679061639504,0.12207266131864891,0.152953968829286,0.0181,0.08665985829331677,False
v4,43,645,660,163,0.4158,0.0061,1,0,3,0.0061,0.0,0.4133,-0.012,-0.0025999999999999,0.0120333333333333,-0.4062487251747268,False,0.33855302424265976,-0.07724697575734024,0.10473974786703785,0.02210945994925698,0.0061,0.048757791136666534,False
v4,44,660,675,162,0.4133,0.0062,3,1,6,0.0185,0.0062,0.4107,9.99999999999994e-05,0.0051999999999999,0.0101333333333333,-0.4056407380914173,False,0.32652308939549,-0.08677691060450998,0.06770506641646469,0.06705328017397608,0.0062,0.042972682601381096,False
v4,45,675,690,161,0.4107,0.0248,3,2,5,0.0186,0.0124,0.4005,0.0186,-9.9999999999989e-05,0.0123666666666666,-0.2925551405958575,False,0.31462200970387744,-0.09607799029612257,0.031559748631047914,0.06741573033707865,0.0248,0.03602704551983489,False
v4,46,690,705,157,0.4005,0.0127,2,1,9,0.0127,0.0064,0.3954,-0.0121,-0.0075999999999999,0.0145666666666666,-0.3661215776763023,False,0.3028484049732223,-0.09765159502677773,0.025444496967366677,0.04603117071402682,0.0127,0.024464032929752036,False
v4,47,705,720,155,0.3954,0.1032,5,3,6,0.0323,0.0194,0.3546,0.0905,0.0050999999999999,0.0469,0.1841067327187598,False,0.29120090979247837,-0.1041990902075216,0.0,0.11707140268213122,0.1032,0.06469428053642626,False
v4,48,720,735,139,0.3546,0.0432,2,1,2,0.0144,0.0072,0.3393,-0.06,-0.0356999999999999,0.0530333333333333,-0.1806855172669167,False,0.27967817337580403,-0.074921826624196,0.11377560790721926,0.052192823486770575,0.0432,0.07322880786024183,False
v4,49,735,750,133,0.3393,0.1053,1,0,3,0.0075,0.0,0.3036,0.0621,0.0254999999999999,0.0839,0.1968744614682585,False,0.2682788594059078,-0.0710211405940922,0.12893422828398896,0.027183762232693007,0.1053,0.09913044376013419,False
v4,50,750,765,119,0.3036,0.1008,1,1,4,0.0084,0.0084,0.273,-0.0045,-0.0203999999999999,0.0831,0.1695150427193328,False,0.2570016458790725,-0.0465983541209275,0.2238446481005151,0.030445813700616164,0.1008,0.13594702198032926,False
v4,51,765,780,107,0.273,0.1402,5,0,2,0.0467,0.0,0.2347,0.0393999999999999,0.0051,0.1154333333333333,0.4090619535432603,False,0.24584522495184102,-0.027154775048158997,0.29940516018868196,0.16926422616890177,0.1402,0.20969490930925314,False
v4,52,780,795,92,0.2347,0.2065,4,1,5,0.0435,0.0109,0.1862,0.0663,-0.0077,0.1491666666666666,0.812157389777433,False,0.2348083027893415,0.00010830278934151338,0.40535335598079414,0.15766582094961942,0.2065,0.27627450658224156,False
v4,53,795,810,73,0.1862,0.1507,1,1,2,0.0137,0.0137,0.1582,-0.0557999999999999,-0.0101999999999999,0.1657999999999999,0.4729005972907538,False,0.22388959941523878,0.03768959941523878,0.5513996166698643,0.04965567234505256,0.1507,0.2907709811369562,False
v4,54,810,825,62,0.1582,0.2742,0,0,1,0.0,0.0,0.1148,0.1235,0.0204999999999999,0.2104666666666666,1.223764645177938,True,0.21308784856329244,0.05488784856329243,0.6182344575077234,0.0,0.2742,0.35697378300308935,True
v4,55,825,840,45,0.1148,0.1778,1,1,1,0.0222,0.0222,0.0944,-0.0963999999999999,-0.0154,0.2009,0.6376650968676179,False,0.20240179753050558,0.08760179753050558,0.7453655133250525,0.0804639362087713,0.1778,0.3853589925717753,True
v4,56,840,855,37,0.0944,0.4054,0,1,2,0.0,0.027,0.0561,0.2275999999999999,0.023,0.2858,2.021443698479951,True,0.19183020703184606,0.09743020703184606,0.7835601097084719,0.0,0.4054,0.4755840438833888,True
v4,57,855,870,22,0.0561,0.6818,1,0,1,0.0455,0.0,0.0179,0.2764,-0.0179,0.4216666666666666,3.701919996747301,True,0.18137185105652331,0.12527185105652333,0.8917566959443579,0.1649148242116709,0.6818,0.6624056432200774,True
v4,58,870,882,7,0.0179,1.0,0,0,0,0.0,0.0,0.0179,0.3182,0.0001,0.6957333333333334,5.636534895838007,True,0.17102551672580613,0.15312551672580613,1.0,0.0,1.0,0.8,True
v5,0,0,15,393,1.0,0.0382,73,31,100,0.1858,0.0789,0.9618,0.0,0.0,0.0382,-0.3282834445517419,False,1.0,0.0,0.4223555905941522,0.3848384424192212,0.03491872366044551,0.25987741418568333,False
v5,1,15,30,378,0.9618,0.0265,46,17,95,0.1217,0.045,0.9364,-0.0116999999999999,0.0,0.03235,-0.3892907186947791,False,0.9792081841478648,0.017408184147864825,0.4667374394070407,0.2520712510356255,0.023178807947019864,0.24638074914874936,False
v5,2,30,45,368,0.9364,0.0326,58,15,46,0.1576,0.0408,0.9059,0.0060999999999999,0.0128,0.0324333333333333,-0.3574835073894349,False,0.9584165142168786,0.022016514216878558,0.4784862930879079,0.3264291632145816,0.02929961870359221,0.26840019735951637,False
v5,3,45,60,356,0.9059,0.0365,38,8,39,0.1067,0.0225,0.8728,0.0039,-0.0050999999999999,0.0318666666666666,-0.3371477493417558,False,0.9376249902070413,0.031724990207041226,0.503237876018044,0.22100248550124274,0.03321292394140076,0.2587808170840265,False
v5,4,60,75,343,0.8728,0.0641,45,10,33,0.1312,0.0292,0.8168,0.0276,-0.0026,0.0444,-0.1932331539274117,False,0.9168336121165339,0.04403361211653389,0.5346184836702853,0.27174813587406793,0.06090708408589204,0.29255985427728454,False
v5,5,75,90,321,0.8168,0.0249,29,11,31,0.0903,0.0343,0.7964,-0.0392,-0.0229,0.0418333333333333,-0.3976335937912628,False,0.896042379944447,0.07924237994444705,0.6243825967652286,0.18703396851698426,0.02157334938791892,0.29578917216465583,False
v5,6,90,105,313,0.7964,0.0064,13,12,24,0.0415,0.0383,0.7913,-0.0185,0.0356,0.0318,-0.4940980870943557,False,0.8752512936898711,0.0788512936898711,0.6233855294734331,0.08595691797845899,0.003010234798314269,0.2677496893043907,False
v5,7,105,120,311,0.7913,0.0096,24,7,36,0.0772,0.0225,0.7837,0.0031999999999999,0.0152999999999999,0.0136333333333333,-0.4774123369013883,False,0.8544603533518966,0.06316035335189663,0.583381762515496,0.15990057995028997,0.006221151916516153,0.2678212817628629,False
v5,8,120,135,308,0.7837,0.013,23,6,30,0.0747,0.0195,0.7735,0.0034,-0.0025,0.0096666666666666,-0.4596837273213604,False,0.8336695589291594,0.04996955892915944,0.5497520720883288,0.15472245236122617,0.009632751354605657,0.254698419849419,False
v5,9,135,150,304,0.7735,0.0197,16,7,27,0.0526,0.023,0.7583,0.0066999999999999,-0.0025999999999999,0.0141,-0.4247479378548349,False,0.8128789104212046,0.03937891042120467,0.5227514063716725,0.10894780447390223,0.016355609070840858,0.2374323670717858,False
v5,10,150,165,298,0.7583,0.0101,18,7,21,0.0604,0.0235,0.7506,-0.0096,-0.005,0.0142666666666666,-0.4748051884337371,False,0.7920884078262134,0.033788407826213396,0.5084985217025155,0.1251035625517813,0.006722857716235198,0.23110926427785655,False
v5,11,165,180,295,0.7506,0.0034,8,5,24,0.0271,0.0169,0.7481,-0.0066999999999999,0.0075,0.0110666666666666,-0.5097409779002627,False,0.7712980511437308,0.0206980511437308,0.4751248954670655,0.05613090306545153,0.0,0.20127613879991652,False
v5,12,180,195,294,0.7481,0.0034,17,4,18,0.0578,0.0136,0.7455,0.0,0.0051999999999998,0.0056333333333333,-0.5097409779002627,False,0.7505078403728476,0.0024078403728475806,0.4284943358237285,0.11971830985915492,0.0,0.19534139630132238,False
v5,13,195,210,293,0.7455,0.0137,15,5,25,0.0512,0.0171,0.7354,0.0103,-9.999999999987796e-05,0.0068333333333333,-0.4560337194666488,False,0.7297177755117445,-0.015782224488255503,0.3821190963556227,0.10604805302402652,0.010335139474212322,0.17819130493673932,False
v5,14,210,225,289,0.7354,0.0208,26,5,17,0.09,0.0173,0.7201,0.0070999999999999,-0.0075,0.0126333333333333,-0.4190122112260023,False,0.7089278565604218,-0.026472143439578266,0.35486534244942736,0.1864125932062966,0.017459361830222755,0.18621240035311937,False
v5,15,225,240,283,0.7201,0.0071,9,2,20,0.0318,0.0071,0.715,-0.0136999999999999,-0.0052,0.0138666666666666,-0.4904480792396441,False,0.6881380835170603,-0.03196191648293967,0.34086926593978056,0.06586578293289147,0.0037126229179209316,0.15100591212965891,False
v5,16,240,255,281,0.715,0.0071,11,10,22,0.0391,0.0356,0.7099,0.0,0.0102,0.0116666666666666,-0.4904480792396441,False,0.6673484563812053,-0.047651543618794645,0.3008688469667588,0.08098591549295775,0.0037126229179209316,0.13802977105246345,False
v5,17,255,270,279,0.7099,0.0036,11,7,14,0.0394,0.0251,0.7074,-0.0035,0.0,0.0059333333333333,-0.5086981185132022,False,0.6465589751514926,-0.06334102484850734,0.2608687999787926,0.0816072908036454,0.00020068231988761798,0.12074925108020117,False
v5,18,270,285,278,0.7074,0.0072,11,3,17,0.0396,0.0108,0.7023,0.0036,0.0026,0.0059666666666666,-0.4899266495461138,False,0.6257696398270127,-0.0816303601729873,0.21424047227013543,0.08202154101077051,0.00381296407786474,0.10362568274135418,False
v5,19,285,300,276,0.7023,0.0181,18,5,21,0.0652,0.0181,0.6896,0.0109,-0.0026,0.0096333333333333,-0.4330908129513185,False,0.6049804504068561,-0.09731954959314393,0.17424116924532412,0.13504556752278374,0.014750150511739916,0.10260564140738236,False
v5,20,300,315,271,0.6896,0.0037,14,4,15,0.0517,0.0148,0.687,-0.0144,-0.0076,0.0096666666666666,-0.508176688819672,False,0.5841914068896585,-0.10540859311034145,0.15361829994593368,0.10708367854183927,0.0003010234798314272,0.08298446507867391,False
v5,21,315,330,270,0.687,0.0111,23,7,18,0.0852,0.0259,0.6794,0.0074,0.0101000000000001,0.0109666666666666,-0.4695908914984348,False,0.5634025092749653,-0.12359749072503479,0.10724603635131624,0.1764705882352941,0.007726269315673289,0.08128303991385463,False
v5,22,330,345,267,0.6794,0.0075,11,7,19,0.0412,0.0262,0.6743,-0.0036,-0.0050000000000001,0.0074333333333333,-0.4883623604655231,False,0.5426137575609573,-0.1367862424390427,0.07362155377289535,0.08533554266777134,0.0041139875576961665,0.04816132506579088,False
v5,23,345,360,265,0.6743,0.0113,24,4,8,0.0906,0.0151,0.6667,0.0037999999999999,0.0025,0.0099666666666666,-0.4685480321113743,False,0.5218251517467252,-0.15247484825327484,0.03362373864077213,0.1876553438276719,0.007926951635560906,0.0541513448760676,False
v5,24,360,375,262,0.6667,0.0534,49,2,13,0.187,0.0076,0.631,0.0421,-0.0025,0.0240666666666666,-0.2490261311351466,False,0.5010366918322688,-0.16566330816773112,0.0,0.3873239436619718,0.05017057997190447,0.09753302072115616,False
