user_id,completion_ratio,n_pauses,n_replays,n_seeks,cluster,persona_label
u1103_v22,0.5492260061919505,4.0,1.0,6.0,1,Zappeur (replay/seek fréquents)
u1103_v8,0.8023323615160349,1.0,2.0,3.0,3,Zappeur (replay/seek fréquents)
u1104_v11,0.5083906464924347,2.0,1.0,0.0,2,Engagé fluide
u1104_v14,0.8995810055865923,3.0,1.0,1.0,2,Engagé fluide
u1104_v19,0.9791075050709939,0.0,0.0,5.0,2,Engagé fluide
u1104_v25,0.6487903225806452,3.0,1.0,1.0,2,Engagé fluide
u1105_v26,0.010136157337367625,1.0,0.0,3.0,0,Décrocheur rapide
u1105_v8,0.6650145772594752,3.0,0.0,4.0,1,Zappeur (replay/seek fréquents)
u1106_v20,0.4372859025032938,2.0,0.0,1.0,0,Décrocheur rapide
u1106_v27,0.9534923339011926,8.0,0.0,4.0,1,Zappeur (replay/seek fréquents)
u1108_v19,0.10162271805273834,4.0,0.0,0.0,0,Décrocheur rapide
u1108_v6,0.8804932735426009,1.0,0.0,6.0,1,Zappeur (replay/seek fréquents)
u1109_v21,0.04916559691912708,2.0,0.0,2.0,0,Décrocheur rapide
u1109_v25,0.939717741935484,5.0,1.0,3.0,1,Zappeur (replay/seek fréquents)
u110_v24,0.8770889487870619,3.0,0.0,2.0,2,Engagé fluide
u110_v7,0.906547619047619,3.0,1.0,0.0,2,Engagé fluide
u1110_v14,0.6378491620111731,0.0,0.0,3.0,2,Engagé fluide
u1110_v24,0.8377358490566038,2.0,0.0,2.0,2,Engagé fluide
u1110_v8,0.10816326530612246,6.0,1.0,3.0,1,Zappeur (replay/seek fréquents)
u1111_v12,0.8990625,6.0,0.0,2.0,1,Zappeur (replay/seek fréquents)
u1111_v2,0.6454545454545454,2.0,3.0,1.0,3,Zappeur (replay/seek fréquents)
u1111_v23,0.8060686015831134,1.0,0.0,1.0,2,Engagé fluide
u1111_v7,0.9839285714285714,2.0,1.0,3.0,2,Engagé fluide
u1112_v20,0.07148879279147821,3.0,0.0,3.0,0,Décrocheur rapide
u1112_v9,0.21241610738255032,2.0,1.0,7.0,0,Décrocheur rapide
u1114_v15,0.6597074468085107,2.0,0.0,2.0,2,Engagé fluide
u1114_v9,0.08791946308724832,5.0,0.0,1.0,0,Décrocheur rapide
u1115_v11,0.859009628610729,5.0,0.0,6.0,1,Zappeur (replay/seek fréquents)
u1115_v13,0.8109004739336493,2.0,2.0,0.0,3,Zappeur (replay/seek fréquents)
u1115_v16,0.3598101265822785,2.0,2.0,3.0,3,Zappeur (replay/seek fréquents)
u1115_v20,0.9727272727272727,2.0,0.0,1.0,2,Engagé fluide
u1115_v27,0.824190800681431,4.0,0.0,0.0,2,Engagé fluide
u1116_v13,0.7466824644549763,3.0,0.0,1.0,2,Engagé fluide
u1116_v17,0.7823803967327888,2.0,0.0,3.0,2,Engagé fluide
u1116_v18,0.1374493927125506,2.0,2.0,1.0,3,Zappeur (replay/seek fréquents)
u1116_v27,0.8821124361158432,7.0,0.0,4.0,1,Zappeur (replay/seek fréquents)
u1116_v30,0.8107784431137725,2.0,0.0,1.0,2,Engagé fluide
u1116_v6,0.7491031390134529,1.0,1.0,3.0,2,Engagé fluide
u1117_v26,0.7059001512859304,0.0,1.0,2.0,2,Engagé fluide
u1117_v6,0.4993273542600897,2.0,1.0,1.0,2,Engagé fluide
u1118_v1,0.3774590163934426,2.0,3.0,2.0,3,Zappeur (replay/seek fréquents)
u1118_v15,0.8458776595744681,1.0,0.0,3.0,2,Engagé fluide
u1118_v20,0.35138339920948614,1.0,0.0,3.0,0,Décrocheur rapide
u1118_v5,0.4348148148148148,1.0,0.0,1.0,0,Décrocheur rapide
u1119_v1,0.8663934426229508,4.0,1.0,6.0,1,Zappeur (replay/seek fréquents)
u1119_v10,0.7925517241379311,6.0,2.0,5.0,1,Zappeur (replay/seek fréquents)
u1119_v13,0.07571090047393365,3.0,0.0,0.0,0,Décrocheur rapide
u1119_v18,0.017813765182186237,2.0,1.0,4.0,0,Décrocheur rapide
u1119_v21,0.2295250320924262,3.0,0.0,2.0,0,Décrocheur rapide
u1119_v25,0.5967741935483871,3.0,0.0,2.0,2,Engagé fluide
u1119_v27,0.1335604770017036,2.0,1.0,0.0,0,Décrocheur rapide
u1119_v28,0.22041522491349483,5.0,0.0,3.0,1,Zappeur (replay/seek fréquents)
u111_v13,0.9579074722252444,2.0,1.0,2.0,2,Engagé fluide
u111_v4,0.3005668934240363,3.0,0.0,4.0,0,Décrocheur rapide
u111_v9,0.10369127516778523,4.0,1.0,5.0,1,Zappeur (replay/seek fréquents)
u1120_v25,0.4689516129032258,1.0,1.0,1.0,0,Décrocheur rapide
u1120_v30,0.8104790419161676,2.0,1.0,5.0,1,Zappeur (replay/seek fréquents)
u1121_v15,0.905186170212766,2.0,1.0,6.0,1,Zappeur (replay/seek fréquents)
u1121_v24,0.04528301886792453,3.0,2.0,2.0,3,Zappeur (replay/seek fréquents)
u1121_v27,0.5632027257240205,2.0,0.0,2.0,2,Engagé fluide
u1121_v29,0.9099210822998873,0.0,3.0,8.0,3,Zappeur (replay/seek fréquents)
u1122_v2,0.6465400271370421,3.0,1.0,4.0,1,Zappeur (replay/seek fréquents)
u1122_v22,0.9693498452012385,1.0,0.0,2.0,2,Engagé fluide
u1122_v25,0.885483870967742,2.0,0.0,5.0,1,Zappeur (replay/seek fréquents)
u1123_v11,0.979917469050894,2.0,1.0,3.0,2,Engagé fluide
u1123_v7,0.503968253968254,3.0,0.0,1.0,2,Engagé fluide
u1124_v13,0.12097156398104265,0.0,1.0,1.0,0,Décrocheur rapide
u1124_v2,0.5879240162822252,3.0,1.0,2.0,2,Engagé fluide
u1124_v23,0.03562005277044855,2.0,0.0,5.0,0,Décrocheur rapide
u1125_v21,0.7509627727856226,4.0,1.0,3.0,1,Zappeur (replay/seek fréquents)
u1125_v26,0.895158850226929,8.0,2.0,0.0,1,Zappeur (replay/seek fréquents)
u1126_v1,0.48319672131147545,1.0,2.0,2.0,3,Zappeur (replay/seek fréquents)
u1126_v19,0.38742393509127787,3.0,0.0,2.0,0,Décrocheur rapide
u1126_v20,0.924505928853755,0.0,0.0,1.0,2,Engagé fluide
u1126_v26,0.6714069591527988,3.0,0.0,1.0,2,Engagé fluide
u1127_v18,0.49979757085020243,7.0,0.0,4.0,1,Zappeur (replay/seek fréquents)
u1128_v23,0.4926121372031662,5.0,0.0,1.0,1,Zappeur (replay/seek fréquents)
u1128_v27,0.8260868766375582,5.0,3.0,2.0,3,Zappeur (replay/seek fréquents)
u1129_v13,0.041943127962085304,2.0,1.0,0.0,0,Décrocheur rapide
u1129_v19,0.8498985801217038,4.0,1.0,1.0,2,Engagé fluide
u1129_v29,0.4763246899661781,5.0,1.0,3.0,1,Zappeur (replay/seek fréquents)
u112_v14,0.4592178770949721,3.0,1.0,1.0,0,Décrocheur rapide
u112_v24,0.9691374663072777,2.0,1.0,2.0,2,Engagé fluide
u112_v28,0.4851211072664359,4.0,1.0,2.0,1,Zappeur (replay/seek fréquents)
u1130_v12,0.045,1.0,1.0,2.0,0,Décrocheur rapide
u1130_v13,0.7798578199052133,3.0,0.0,0.0,2,Engagé fluide
u1131_v11,0.8858321870701513,2.0,0.0,4.0,2,Engagé fluide
u1131_v15,0.7039893617021277,4.0,1.0,3.0,1,Zappeur (replay/seek fréquents)
u1131_v22,0.8303405572755418,4.0,1.0,2.0,1,Zappeur (replay/seek fréquents)
u1131_v26,0.10816944024205749,2.0,0.0,2.0,0,Décrocheur rapide
u1131_v27,0.5724020442930153,2.0,0.0,0.0,2,Engagé fluide
u1131_v28,0.9441176470588236,2.0,0.0,1.0,2,Engagé fluide
u1131_v5,0.6883333333333334,2.0,0.0,5.0,1,Zappeur (replay/seek fréquents)
u1131_v8,0.8250728862973761,1.0,1.0,1.0,2,Engagé fluide
u1132_v10,0.6877241379310345,2.0,0.0,3.0,2,Engagé fluide
u1132_v13,0.8581753554502369,2.0,0.0,2.0,2,Engagé fluide
u1133_v17,0.6406067677946324,3.0,0.0,2.0,2,Engagé fluide
u1134_v23,0.9155672823218998,0.0,2.0,4.0,3,Zappeur (replay/seek fréquents)
u1134_v27,0.9882453151618399,4.0,1.0,1.0,2,Engagé fluide
u1135_v14,0.9142458100558659,1.0,0.0,0.0,2,Engagé fluide
u1135_v2,0.049660786974219814,2.0,0.0,1.0,0,Décrocheur rapide
u1135_v30,0.8440119760479041,3.0,2.0,3.0,3,Zappeur (replay/seek fréquents)
u1136_v10,0.8222068965517242,1.0,0.0,1.0,2,Engagé fluide
u1137_v15,0.9627659574468085,4.0,0.0,0.0,2,Engagé fluide
u1137_v18,0.9018218623481782,1.0,0.0,2.0,2,Engagé fluide
u1138_v12,0.37036015456289084,5.0,1.0,5.0,1,Zappeur (replay/seek fréquents)
u1138_v16,0.4481012658227848,6.0,0.0,4.0,1,Zappeur (replay/seek fréquents)
u1138_v9,0.997986577181208,1.0,1.0,1.0,2,Engagé fluide
u1139_v23,0.5137203166226912,1.0,0.0,4.0,0,Décrocheur rapide
u1139_v4,0.26598639455782314,8.0,0.0,2.0,1,Zappeur (replay/seek fréquents)
u1139_v6,0.8896860986547085,3.0,0.0,3.0,2,Engagé fluide
u1139_v8,0.6052478134110787,5.0,1.0,2.0,1,Zappeur (replay/seek fréquents)
u113_v1,0.8340163934426229,2.0,0.0,1.0,2,Engagé fluide
u113_v3,0.7066189624329159,6.0,1.0,3.0,1,Zappeur (replay/seek fréquents)
u1140_v15,0.9353723404255319,4.0,2.0,1.0,3,Zappeur (replay/seek fréquents)
u1140_v23,0.9174142480211082,4.0,1.0,3.0,1,Zappeur (replay/seek fréquents)
u1140_v30,0.0407185628742515,2.0,0.0,1.0,0,Décrocheur rapide
u1140_v9,0.44093959731543625,3.0,1.0,5.0,1,Zappeur (replay/seek fréquents)
u1141_v28,0.7434256055363322,4.0,0.0,2.0,1,Zappeur (replay/seek fréquents)
u1142_v23,0.5021108179419526,5.0,0.0,3.0,1,Zappeur (replay/seek fréquents)
u1143_v24,0.9847708894878707,2.0,1.0,1.0,2,Engagé fluide
u1144_v13,0.164218009478673,3.0,2.0,1.0,3,Zappeur (replay/seek fréquents)
u1144_v27,0.8563884156729131,4.0,1.0,8.0,1,Zappeur (replay/seek fréquents)
u1146_v4,0.13877551020408163,2.0,0.0,3.0,0,Décrocheur rapide
u1147_v1,0.8844262295081967,9.0,1.0,2.0,1,Zappeur (replay/seek fréquents)
u1147_v25,0.09596774193548388,0.0,0.0,4.0,0,Décrocheur rapide
u1148_v22,0.9987616099071208,6.0,1.0,3.0,1,Zappeur (replay/seek fréquents)
u1148_v26,0.36809869143148044,1.0,1.0,3.0,0,Décrocheur rapide
u1149_v2,0.7127544097693351,2.0,0.0,0.0,2,Engagé fluide
u1149_v26,0.7759455370650529,6.0,0.0,1.0,1,Zappeur (replay/seek fréquents)
u1149_v8,0.7903790087463558,4.0,1.0,1.0,2,Engagé fluide
u114_v1,0.5209016393442623,6.0,2.0,1.0,3,Zappeur (replay/seek fréquents)
u114_v17,0.23757292882147024,4.0,0.0,3.0,0,Décrocheur rapide
u114_v21,0.9157894736842105,6.0,0.0,2.0,1,Zappeur (replay/seek fréquents)
u114_v26,0.06354009077155824,2.0,2.0,4.0,3,Zappeur (replay/seek fréquents)
u114_v9,0.4305369127516779,2.0,1.0,2.0,0,Décrocheur rapide
u1150_v29,0.44272829763246896,2.0,1.0,4.0,0,Décrocheur rapide
u1150_v7,0.542063492063492,3.0,1.0,4.0,1,Zappeur (replay/seek fréquents)
u1150_v8,0.7157434402332361,6.0,1.0,4.0,1,Zappeur (replay/seek fréquents)
u1151_v20,0.978129117259552,2.0,0.0,0.0,2,Engagé fluide
u1151_v21,0.8468549422336329,7.0,1.0,5.0,1,Zappeur (replay/seek fréquents)
u1151_v25,0.014516129032258065,2.0,0.0,1.0,0,Décrocheur rapide
u1151_v30,0.34760479041916165,4.0,0.0,1.0,0,Décrocheur rapide
u1153_v6,0.06053811659192825,2.0,1.0,3.0,0,Décrocheur rapide
u1155_v7,0.8587301587301588,2.0,0.0,2.0,2,Engagé fluide
u1156_v10,0.7193103448275862,6.0,1.0,2.0,1,Zappeur (replay/seek fréquents)
u1156_v23,0.5218997361477573,5.0,0.0,2.0,1,Zappeur (replay/seek fréquents)
u1156_v6,0.8910313901345291,3.0,1.0,0.0,2,Engagé fluide
u1156_v9,0.6432885906040268,2.0,0.0,2.0,2,Engagé fluide
u1157_v12,0.9565625000000001,6.0,1.0,5.0,1,Zappeur (replay/seek fréquents)
u1157_v19,0.4547667342799188,2.0,1.0,1.0,0,Décrocheur rapide
u1157_v2,0.9759837177747624,3.0,2.0,0.0,3,Zappeur (replay/seek fréquents)
u1157_v25,0.89375,4.0,0.0,4.0,1,Zappeur (replay/seek fréquents)
u1157_v29,0.5934611048478016,2.0,1.0,1.0,2,Engagé fluide
u1157_v3,0.8677996422182469,1.0,1.0,2.0,2,Engagé fluide
u1158_v17,0.9796966161026838,2.0,1.0,1.0,2,Engagé fluide
u1158_v18,0.11153846153846154,3.0,0.0,2.0,0,Décrocheur rapide
u1158_v28,0.9593425605536332,3.0,1.0,1.0,2,Engagé fluide
u1158_v5,0.7425925925925926,0.0,0.0,3.0,2,Engagé fluide
u1159_v14,0.0776536312849162,3.0,1.0,6.0,0,Décrocheur rapide
u1159_v22,0.41609907120743034,1.0,1.0,1.0,0,Décrocheur rapide
u1160_v17,0.040840140023337225,3.0,0.0,2.0,0,Décrocheur rapide
u1160_v9,0.46190951920255746,3.0,0.0,2.0,0,Décrocheur rapide
u1161_v10,0.07296551724137931,3.0,1.0,1.0,0,Décrocheur rapide
u1161_v15,0.131781914893617,1.0,0.0,1.0,0,Décrocheur rapide
u1161_v16,0.5854430379746836,3.0,1.0,3.0,1,Zappeur (replay/seek fréquents)
u1161_v30,0.815568862275449,8.0,1.0,5.0,1,Zappeur (replay/seek fréquents)
u1162_v13,0.866824644549763,2.0,2.0,3.0,3,Zappeur (replay/seek fréquents)
u1163_v26,0.291981845688351,5.0,0.0,5.0,1,Zappeur (replay/seek fréquents)
u1164_v12,0.8965624999999999,3.0,1.0,2.0,2,Engagé fluide
u1164_v19,0.9292089249492901,3.0,2.0,0.0,3,Zappeur (replay/seek fréquents)
u1164_v24,0.8304582210242588,2.0,1.0,2.0,2,Engagé fluide
u1165_v14,0.5022346368715084,2.0,2.0,1.0,3,Zappeur (replay/seek fréquents)
u1165_v22,0.9736842105263158,4.0,0.0,2.0,1,Zappeur (replay/seek fréquents)
u1165_v26,0.8537065052950075,2.0,1.0,1.0,2,Engagé fluide
u1166_v28,0.8155709342560553,5.0,0.0,0.0,2,Engagé fluide
u1167_v14,0.06885474860335195,2.0,1.0,0.0,0,Décrocheur rapide
u1167_v23,0.908707124010554,1.0,0.0,2.0,2,Engagé fluide
u1167_v27,0.7938671209540034,2.0,0.0,3.0,2,Engagé fluide
u1167_v7,0.8849206349206349,5.0,1.0,3.0,1,Zappeur (replay/seek fréquents)
u1168_v13,0.8966824644549762,0.0,0.0,3.0,2,Engagé fluide
u1168_v22,0.3690402476780186,1.0,1.0,0.0,0,Décrocheur rapide
u1169_v15,0.31688829787234046,3.0,4.0,0.0,3,Zappeur (replay/seek fréquents)
u116_v11,0.8636863823933975,1.0,1.0,0.0,2,Engagé fluide
u116_v17,0.6779463243873979,0.0,0.0,1.0,2,Engagé fluide
u116_v27,0.28074957410562185,1.0,1.0,0.0,0,Décrocheur rapide
u116_v7,0.8053571428571428,3.0,0.0,1.0,2,Engagé fluide
u1170_v19,0.9292089249492901,3.0,0.0,3.0,2,Engagé fluide
u1171_v10,0.7084137931034483,3.0,1.0,2.0,2,Engagé fluide
u1171_v16,0.933860759493671,4.0,2.0,4.0,3,Zappeur (replay/seek fréquents)
u1171_v6,0.01748878923766816,3.0,1.0,1.0,0,Décrocheur rapide
u1172_v17,0.7253208868144692,1.0,1.0,2.0,2,Engagé fluide
u1174_v14,0.35935754189944136,2.0,0.0,5.0,0,Décrocheur rapide
u1175_v1,0.830327868852459,4.0,0.0,6.0,1,Zappeur (replay/seek fréquents)
u1175_v13,0.048933649289099525,1.0,2.0,1.0,3,Zappeur (replay/seek fréquents)
u1175_v5,0.11629629629629629,4.0,0.0,2.0,0,Décrocheur rapide
u1176_v10,0.8097931034482759,1.0,0.0,0.0,2,Engagé fluide
u1176_v14,0.9006983240223463,3.0,0.0,2.0,2,Engagé fluide
u1177_v1,0.04549180327868852,1.0,0.0,4.0,0,Décrocheur rapide
u1177_v10,0.10703448275862068,2.0,0.0,0.0,0,Décrocheur rapide
u1177_v17,0.6914819136522754,3.0,2.0,2.0,3,Zappeur (replay/seek fréquents)
u1178_v1,0.7327868852459016,2.0,0.0,3.0,2,Engagé fluide
u1178_v20,0.7069828722002636,1.0,1.0,3.0,2,Engagé fluide
u1179_v27,0.106984667802385,0.0,1.0,1.0,0,Décrocheur rapide
u1179_v3,0.950268336314848,2.0,1.0,0.0,2,Engagé fluide
u117_v12,0.2321875,2.0,1.0,3.0,0,Décrocheur rapide
u117_v16,0.37436708860759493,5.0,1.0,0.0,0,Décrocheur rapide
u117_v22,0.7402476780185758,1.0,1.0,0.0,2,Engagé fluide
u117_v25,0.5556451612903226,0.0,1.0,2.0,2,Engagé fluide
u117_v6,0.9269058295964125,2.0,0.0,3.0,2,Engagé fluide
u1180_v11,0.5246217331499312,2.0,0.0,1.0,2,Engagé fluide
u1180_v16,0.07436708860759493,1.0,1.0,6.0,0,Décrocheur rapide
u1180_v25,0.6215725806451613,4.0,0.0,2.0,1,Zappeur (replay/seek fréquents)
u1180_v3,0.7062611806797854,4.0,0.0,3.0,1,Zappeur (replay/seek fréquents)
u1180_v7,0.07281746031746032,2.0,2.0,2.0,3,Zappeur (replay/seek fréquents)
u1181_v10,0.9920000000000001,3.0,0.0,2.0,2,Engagé fluide
u1181_v14,0.9099162011173184,4.0,0.0,2.0,1,Zappeur (replay/seek fréquents)
u1181_v27,0.8272572402044294,5.0,1.0,0.0,2,Engagé fluide
u1181_v28,0.08794644767541694,0.0,0.0,4.0,0,Décrocheur rapide
u1182_v14,0.9784916201117319,2.0,1.0,1.0,2,Engagé fluide
u1182_v15,0.26409574468085106,3.0,0.0,3.0,0,Décrocheur rapide
u1182_v22,0.9563467492260062,3.0,0.0,1.0,2,Engagé fluide
u1182_v23,0.6216358839050132,2.0,0.0,3.0,2,Engagé fluide
u1183_v3,0.06794632488392195,4.0,0.0,4.0,0,Décrocheur rapide
u1184_v12,0.9603125,1.0,0.0,1.0,2,Engagé fluide
u1184_v22,0.019504643962848296,5.0,0.0,2.0,0,Décrocheur rapide
u1184_v7,0.2113095238095238,3.0,0.0,0.0,0,Décrocheur rapide
u1185_v12,0.036875000000000005,4.0,1.0,4.0,0,Décrocheur rapide
u1185_v25,0.21229838709677418,1.0,0.0,3.0,0,Décrocheur rapide
u1185_v26,0.6509833585476551,2.0,0.0,1.0,2,Engagé fluide
u1186_v15,0.34534574468085105,1.0,0.0,1.0,0,Décrocheur rapide
u1186_v22,0.5975232198142415,1.0,2.0,2.0,3,Zappeur (replay/seek fréquents)
u1186_v27,0.633901192504259,2.0,0.0,1.0,2,Engagé fluide
u1187_v10,0.12096551724137931,0.0,1.0,4.0,0,Décrocheur rapide
u1187_v16,0.49588607594936707,2.0,1.0,0.0,2,Engagé fluide
u1187_v9,0.9473154362416107,11.0,3.0,11.0,1,Zappeur (replay/seek fréquents)
u1188_v13,0.31398104265402843,3.0,0.0,1.0,0,Décrocheur rapide
u1188_v19,0.808316430020284,4.0,1.0,1.0,2,Engagé fluide
u1188_v24,0.8129380053908356,3.0,1.0,1.0,2,Engagé fluide
u1188_v27,0.5592844974446337,1.0,1.0,2.0,2,Engagé fluide
u1188_v6,0.5721973094170403,3.0,0.0,2.0,2,Engagé fluide
u1189_v15,0.0773936170212766,2.0,0.0,3.0,0,Décrocheur rapide
u1189_v16,0.8572784810126581,1.0,1.0,2.0,2,Engagé fluide
u1189_v27,0.8010221465076661,3.0,1.0,0.0,2,Engagé fluide
u1189_v28,0.8423875432525951,4.0,1.0,1.0,2,Engagé fluide
u1189_v3,0.4638640429338104,5.0,0.0,3.0,1,Zappeur (replay/seek fréquents)
u1189_v30,0.8167664670658683,2.0,1.0,3.0,2,Engagé fluide
u1189_v6,0.9679372197309417,6.0,0.0,2.0,1,Zappeur (replay/seek fréquents)
u1190_v16,0.865506329113924,2.0,2.0,1.0,3,Zappeur (replay/seek fréquents)
u1190_v20,0.6816864295125165,1.0,0.0,5.0,2,Engagé fluide
u1190_v28,0.0986159169550173,2.0,0.0,1.0,0,Décrocheur rapide
u1190_v6,0.7266816143497759,3.0,2.0,7.0,3,Zappeur (replay/seek fréquents)
u1191_v10,0.03903448275862069,3.0,1.0,5.0,0,Décrocheur rapide
u1191_v18,0.45384615384615384,8.0,0.0,9.0,1,Zappeur (replay/seek fréquents)
u1191_v24,0.9938005390835579,2.0,1.0,2.0,2,Engagé fluide
u1192_v21,0.3916559691912709,6.0,0.0,2.0,1,Zappeur (replay/seek fréquents)
u1192_v7,0.0744047619047619,1.0,1.0,2.0,0,Décrocheur rapide
u1193_v10,0.8881379310344827,2.0,1.0,2.0,2,Engagé fluide
u1193_v11,0.8449793672627235,2.0,1.0,0.0,2,Engagé fluide
u1194_v11,0.09188445667125171,1.0,0.0,0.0,0,Décrocheur rapide
u1194_v19,0.8649087221095334,4.0,2.0,5.0,3,Zappeur (replay/seek fréquents)
u1194_v21,0.8847240051347882,3.0,0.0,0.0,2,Engagé fluide
u1194_v23,0.8686015831134565,5.0,2.0,2.0,3,Zappeur (replay/seek fréquents)
u1195_v19,0.11582150101419879,3.0,1.0,1.0,0,Décrocheur rapide
u1195_v4,0.6366213151927438,7.0,0.0,2.0,1,Zappeur (replay/seek fréquents)
u1195_v6,0.6499999999999999,1.0,0.0,1.0,2,Engagé fluide
u1196_v24,0.031940700808625336,5.0,0.0,0.0,0,Décrocheur rapide
u1196_v6,0.8773542600896861,2.0,0.0,4.0,2,Engagé fluide
u1196_v9,0.9167785234899328,1.0,2.0,5.0,3,Zappeur (replay/seek fréquents)
u1197_v12,0.3365625,1.0,1.0,4.0,0,Décrocheur rapide
u1197_v16,0.9822784810126581,7.0,2.0,0.0,3,Zappeur (replay/seek fréquents)
u1197_v20,0.8841897233201581,1.0,1.0,1.0,2,Engagé fluide
u1197_v26,0.6883509833585476,1.0,0.0,3.0,2,Engagé fluide
u1197_v9,0.987248322147651,6.0,1.0,2.0,1,Zappeur (replay/seek fréquents)
u1198_v1,0.8495901639344263,1.0,1.0,2.0,2,Engagé fluide
u1198_v10,0.05020689655172413,6.0,2.0,5.0,1,Zappeur (replay/seek fréquents)
u1198_v12,0.911875,6.0,3.0,4.0,3,Zappeur (replay/seek fréquents)
u1199_v26,0.6310136157337368,2.0,0.0,2.0,2,Engagé fluide
u119_v14,0.9261173184357542,2.0,1.0,2.0,2,Engagé fluide
u119_v19,0.5596348884381338,0.0,1.0,3.0,2,Engagé fluide
u119_v21,0.3138639281129653,1.0,0.0,0.0,0,Décrocheur rapide
u11_v13,0.02665876777251185,2.0,1.0,3.0,0,Décrocheur rapide
u11_v2,0.5717774762550881,2.0,1.0,0.0,2,Engagé fluide
u1200_v13,0.13566350710900474,2.0,0.0,0.0,0,Décrocheur rapide
u1201_v12,0.835625,2.0,1.0,0.0,2,Engagé fluide
u1201_v23,0.11530343007915568,1.0,0.0,2.0,0,Décrocheur rapide
u1201_v7,0.8490079365079365,0.0,0.0,4.0,2,Engagé fluide
u1202_v23,0.04828496042216359,2.0,1.0,3.0,0,Décrocheur rapide
u1203_v2,0.3774762550881954,3.0,1.0,2.0,0,Décrocheur rapide
u1203_v20,0.9768115942028985,3.0,0.0,2.0,2,Engagé fluide
u1203_v8,0.29708454810495627,2.0,2.0,1.0,3,Zappeur (replay/seek fréquents)
u1204_v16,0.4427215189873418,3.0,1.0,2.0,0,Décrocheur rapide
u1204_v23,0.8883905013192612,2.0,0.0,2.0,2,Engagé fluide
u1204_v26,0.7570347957639939,6.0,2.0,4.0,1,Zappeur (replay/seek fréquents)
u1204_v5,0.25981481481481483,2.0,0.0,2.0,0,Décrocheur rapide
u1204_v7,0.8128968253968254,3.0,0.0,0.0,2,Engagé fluide
u1205_v11,0.8345254470426411,4.0,0.0,0.0,2,Engagé fluide
u1205_v13,0.29739336492890994,1.0,1.0,6.0,0,Décrocheur rapide
u1205_v14,0.8574022346368715,7.0,2.0,3.0,1,Zappeur (replay/seek fréquents)
u1205_v21,0.08305519897304237,5.0,1.0,7.0,1,Zappeur (replay/seek fréquents)
u1205_v24,0.7683288409703505,4.0,1.0,0.0,2,Engagé fluide
u1205_v25,0.43205645161290324,5.0,0.0,2.0,1,Zappeur (replay/seek fréquents)
u1207_v7,0.5337301587301587,3.0,1.0,2.0,2,Engagé fluide
u1208_v27,0.6332197614991482,2.0,0.0,1.0,2,Engagé fluide
u1209_v11,0.7412654745529573,2.0,0.0,3.0,2,Engagé fluide
u1209_v20,0.9571805006587615,5.0,0.0,3.0,1,Zappeur (replay/seek fréquents)
u120_v17,0.9399066511085181,2.0,1.0,0.0,2,Engagé fluide
u1210_v14,0.8363128491620111,6.0,0.0,1.0,1,Zappeur (replay/seek fréquents)
u1210_v17,0.7414235705950991,2.0,0.0,5.0,1,Zappeur (replay/seek fréquents)
u1210_v19,0.4636916835699797,4.0,0.0,1.0,0,Décrocheur rapide
u1211_v25,0.8237903225806452,5.0,0.0,3.0,1,Zappeur (replay/seek fréquents)
u1211_v26,0.7009077155824508,2.0,0.0,3.0,2,Engagé fluide
u1211_v28,0.9771626297577853,5.0,1.0,0.0,2,Engagé fluide
u1212_v10,0.07489655172413792,1.0,0.0,4.0,0,Décrocheur rapide
u1212_v12,0.7125,2.0,1.0,1.0,2,Engagé fluide
u1212_v14,0.45251396648044695,5.0,1.0,0.0,0,Décrocheur rapide
u1213_v1,0.4819672131147541,3.0,0.0,2.0,0,Décrocheur rapide
u1213_v4,0.09603174603174604,4.0,0.0,1.0,0,Décrocheur rapide
u1214_v1,0.24303278688524588,2.0,2.0,3.0,3,Zappeur (replay/seek fréquents)
u1214_v11,0.8375515818431911,2.0,1.0,1.0,2,Engagé fluide
u1214_v3,0.5971377459749553,2.0,0.0,7.0,1,Zappeur (replay/seek fréquents)
u1215_v20,0.3811594202898551,2.0,2.0,2.0,3,Zappeur (replay/seek fréquents)
u1215_v24,0.9526954177897574,1.0,0.0,2.0,2,Engagé fluide
u1215_v28,0.8837370242214533,2.0,0.0,1.0,2,Engagé fluide
u1215_v7,0.8888888888888888,5.0,2.0,4.0,1,Zappeur (replay/seek fréquents)
u1216_v26,0.9013615733736762,5.0,0.0,3.0,1,Zappeur (replay/seek fréquents)
u1216_v5,0.11592592592592593,1.0,0.0,1.0,0,Décrocheur rapide
u1217_v14,0.9043296089385475,4.0,0.0,1.0,2,Engagé fluide
u1217_v20,0.9785243741765481,2.0,0.0,4.0,2,Engagé fluide
u1217_v23,0.9295514511873352,1.0,1.0,3.0,2,Engagé fluide
u1217_v25,0.14455645161290323,6.0,0.0,0.0,0,Décrocheur rapide
u1217_v4,0.3850340136054422,2.0,2.0,2.0,3,Zappeur (replay/seek fréquents)
u1218_v5,0.7798148148148148,2.0,0.0,3.0,2,Engagé fluide
u1219_v16,0.13829113924050634,3.0,0.0,1.0,0,Décrocheur rapide
u1219_v24,0.8994609164420485,4.0,0.0,2.0,1,Zappeur (replay/seek fréquents)
u1219_v26,0.9118003025718608,5.0,0.0,2.0,1,Zappeur (replay/seek fréquents)
u1219_v30,0.0655688622754491,2.0,2.0,2.0,3,Zappeur (replay/seek fréquents)
