session_id,video_id,duration_sec,last_position,watch_ratio,n_pauses,n_seeks,n_plays,n_replays,n_events,pauses_per_min,seeks_per_min,is_completed
s000275,v23,379,189.8,0.5007915567282322,1,1,1,0,5,0.3161222339304531,0.3161222339304531,0
s000276,v30,334,247.2,0.7401197604790419,4,5,0,4,15,0.970873786407767,1.2135922330097086,0
s000277,v22,323,226.4,0.7009287925696595,1,2,1,0,5,0.26501766784452296,0.5300353356890459,0
s000278,v6,446,347.1,0.7782511210762333,1,3,1,1,6,0.17286084701815038,0.5185825410544511,0
s000279,v23,379,222.8,0.5878627968337731,2,2,1,0,6,0.5385996409335727,0.5385996409335727,0
s000280,v5,540,12.6,0.023333333333333334,4,1,1,1,8,19.047619047619047,4.761904761904762,0
s000281,v23,379,163.8,0.43218997361477574,2,2,1,0,6,0.7326007326007326,0.7326007326007326,0
s000282,v26,661,418.6,0.6332829046898639,2,1,1,0,5,0.28666985188724314,0.14333492594362157,0
s000283,v27,587,13.7,0.023339011925042587,3,0,1,1,8,13.138686131386862,0.0,0
s000284,v6,446,334.1,0.7491031390134529,1,2,1,1,6,0.17958695001496558,0.35917390002993116,0
s000285,v7,504,34.4,0.06825396825396825,2,0,1,0,4,3.488372093023256,0.0,0
s000286,v15,752,222.2,0.2954787234042553,1,2,1,0,5,0.27002700270027,0.54005400540054,0
s000287,v17,857,710.6,0.8291715285880981,2,1,1,0,5,0.16887137630171686,0.08443568815085843,1
s000288,v7,504,389.7,0.7732142857142857,1,0,1,3,6,0.15396458814472672,0.0,0
s000289,v10,725,596.1,0.8222068965517242,3,0,1,0,5,0.3019627579265224,0.0,1
s000290,v28,578,465.4,0.8051903114186851,0,2,1,1,5,0.0,0.2578427159432746,1
s000291,v14,716,711.5,0.9937150837988827,6,3,1,2,13,0.50597329585383,0.252986647926915,1
s000292,v17,857,725.2,0.8462077012835473,2,1,1,1,6,0.1654715940430226,0.0827357970215113,1
s000293,v26,661,430.8,0.6517397881996975,6,3,1,0,11,0.8356545961002785,0.41782729805013924,0
s000294,v13,844,154.9,0.18353080568720379,2,1,1,0,5,0.7746933505487411,0.38734667527437056,0
s000295,v28,578,499.3,0.863840830449827,2,1,1,1,6,0.24033647105948325,0.12016823552974162,1
s000296,v5,540,478.9,0.8868518518518518,3,1,1,0,6,0.3758613489246189,0.1252871163082063,1
s000297,v7,504,447.7,0.8882936507936507,2,3,1,1,9,0.2680366316729953,0.40205494750949294,1
s000298,v5,540,395.2,0.7318518518518519,4,3,1,0,10,0.6072874493927125,0.4554655870445344,0
s000299,v13,844,529.8,0.6277251184834123,4,2,1,1,9,0.45300113250283125,0.22650056625141562,0
s000300,v14,716,66.2,0.09245810055865922,3,2,0,0,6,2.719033232628399,1.8126888217522659,0
s000301,v5,540,441.0,0.8166666666666667,3,2,1,1,8,0.40816326530612246,0.272108843537415,1
s000302,v1,244,178.8,0.7327868852459016,2,2,1,0,6,0.6711409395973155,0.6711409395973155,0
s000303,v27,587,521.7,0.888756388415673,6,1,1,0,9,0.690051753881541,0.11500862564692352,1
s000304,v13,844,668.8,0.7924170616113744,1,1,1,1,5,0.08971291866028708,0.08971291866028708,0
s000305,v6,446,381.2,0.8547085201793722,0,0,1,1,4,0.0,0.0,1
s000306,v9,298,39.7,0.13322147651006713,3,2,1,1,8,4.534005037783375,3.0226700251889165,0
s000307,v18,494,207.7,0.42044534412955464,5,0,1,0,8,1.4443909484833897,0.0,0
s000308,v16,316,169.4,0.5360759493670886,4,1,1,0,8,1.4167650531286895,0.3541912632821724,0
s000309,v27,587,488.1,0.8315161839863714,2,3,1,0,7,0.24585125998770743,0.36877688998156116,1
s000310,v16,316,118.3,0.37436708860759493,5,0,1,1,8,2.53592561284869,0.0,0
s000311,v4,882,866.1,0.9819727891156463,1,1,1,1,5,0.06927606511950121,0.06927606511950121,1
s000312,v9,298,266.8,0.8953020134228188,5,1,1,0,8,1.124437781109445,0.22488755622188902,1
s000313,v20,759,566.1,0.7458498023715415,5,1,1,0,8,0.5299417064122947,0.10598834128245892,0
s000314,v26,661,553.9,0.8379727685325264,3,3,1,4,13,0.3249684058494313,0.3249684058494313,1
s000315,v3,559,218.6,0.3910554561717352,2,0,1,0,4,0.5489478499542544,0.0,0
s000316,v29,887,400.4,0.4514092446448703,4,4,1,0,10,0.5994005994005994,0.5994005994005994,0
s000317,v7,504,47.5,0.09424603174603174,2,4,1,1,11,2.5263157894736845,5.052631578947369,0
s000318,v28,578,168.4,0.29134948096885815,2,0,1,0,4,0.7125890736342043,0.0,0
s000319,v8,343,300.6,0.8763848396501458,6,3,1,0,11,1.1976047904191616,0.5988023952095808,1
s000320,v17,857,806.5,0.941073512252042,5,5,1,0,13,0.3719776813391197,0.3719776813391197,1
s000321,v17,857,727.3,0.8486581096849475,2,2,1,0,6,0.16499381273202254,0.16499381273202254,1
s000322,v1,244,10.3,0.04221311475409836,1,1,1,2,6,5.825242718446601,5.825242718446601,0
s000323,v3,559,368.1,0.6584973166368515,3,1,1,0,6,0.48899755501222486,0.16299918500407495,0
s000324,v12,320,225.2,0.70375,4,3,1,0,10,1.0657193605683837,0.7992895204262879,0
s000325,v12,320,299.3,0.9353125,2,1,1,0,5,0.4009355162044771,0.20046775810223855,1
s000326,v26,661,447.2,0.6765506807866868,5,1,1,1,9,0.670840787119857,0.13416815742397137,0
s000327,v9,298,284.0,0.9530201342281879,2,4,1,1,9,0.4225352112676056,0.8450704225352113,1
s000328,v13,844,68.0,0.08056872037914692,4,0,1,0,6,3.5294117647058822,0.0,0
s000329,v30,334,302.4,0.9053892215568862,2,2,1,2,8,0.3968253968253968,0.3968253968253968,1
s000330,v5,540,517.0,0.9574074074074074,2,1,1,0,5,0.23210831721470018,0.11605415860735009,1
s000331,v23,379,131.5,0.3469656992084433,1,2,1,2,7,0.4562737642585551,0.9125475285171102,0
s000332,v6,446,404.5,0.9069506726457399,3,1,1,2,8,0.44499381953028433,0.14833127317676145,1
s000333,v11,727,583.4,0.8024759284731774,3,1,1,0,7,0.3085361672951663,0.10284538909838876,1
s000334,v22,323,263.5,0.8157894736842105,5,2,1,1,11,1.1385199240986716,0.4554079696394687,1
s000335,v12,320,42.9,0.1340625,3,1,1,0,6,4.195804195804196,1.3986013986013988,0
s000336,v13,844,663.9,0.7866113744075829,2,2,1,2,8,0.18075011296882063,0.18075011296882063,0
s000337,v3,559,80.5,0.1440071556350626,2,0,0,0,3,1.4906832298136647,0.0,0
s000338,v5,540,61.2,0.11333333333333334,4,3,1,0,9,3.9215686274509802,2.941176470588235,0
s000339,v16,316,264.6,0.8373417721518988,5,3,1,0,10,1.1337868480725624,0.6802721088435374,1
s000340,v15,752,678.0,0.901595744680851,3,2,1,0,7,0.2654867256637168,0.17699115044247787,1
s000341,v25,496,424.0,0.8548387096774194,6,2,1,0,10,0.8490566037735849,0.2830188679245283,1
s000342,v16,316,313.8,0.9930379746835444,5,1,1,2,10,0.9560229445506692,0.19120458891013384,1
s000343,v23,379,216.4,0.570976253298153,3,1,1,0,6,0.8317929759704251,0.277264325323475,0
s000344,v2,737,516.7,0.7010854816824966,3,2,1,3,10,0.3483646216373137,0.23224308109154243,0
s000345,v17,857,607.4,0.7087514585764294,3,5,1,1,11,0.29634507737899246,0.49390846229832075,0
s000346,v1,244,122.3,0.5012295081967213,6,5,1,0,13,2.9435813573180707,2.4529844644317254,0
s000347,v22,323,274.8,0.8507739938080495,1,2,1,1,6,0.2183406113537118,0.4366812227074236,1
s000348,v22,323,318.8,0.9869969040247678,4,2,1,3,11,0.7528230865746549,0.37641154328732745,1
s000349,v23,379,189.4,0.49973614775725594,2,1,1,1,6,0.6335797254487856,0.3167898627243928,0
s000350,v12,320,64.9,0.2028125,3,0,1,0,5,2.7734976887519256,0.0,0
s000351,v24,742,206.4,0.27816711590296495,2,2,1,0,5,0.5813953488372093,0.5813953488372093,0
s000352,v4,882,808.4,0.9165532879818594,5,1,1,0,8,0.3711034141514102,0.07422068283028205,1
s000353,v26,661,535.7,0.8104387291981846,1,1,1,0,4,0.11200298674631322,0.11200298674631322,1
s000354,v30,334,125.7,0.37634730538922156,1,2,1,0,5,0.477326968973747,0.954653937947494,0
s000355,v25,496,252.1,0.5082661290322581,2,3,1,1,8,0.47600158667195563,0.7140023800079335,0
s000356,v23,379,183.2,0.483377308707124,2,3,1,0,7,0.6550218340611353,0.9825327510917031,0
s000357,v8,343,169.9,0.49533527696793006,0,2,1,0,4,0.0,0.7062978222483814,0
s000358,v23,379,323.0,0.8522427440633246,2,1,1,0,5,0.37151702786377705,0.18575851393188852,1
s000359,v10,725,584.8,0.8066206896551723,1,1,1,2,6,0.10259917920656635,0.10259917920656635,1
s000360,v18,494,193.3,0.39129554655870447,3,2,1,1,9,0.9311950336264874,0.6207966890843248,0
s000361,v13,844,154.6,0.18317535545023697,3,2,1,1,7,1.1642949547218628,0.7761966364812419,0
s000362,v30,334,284.0,0.8502994011976048,4,1,1,1,8,0.8450704225352113,0.2112676056338028,1
s000363,v5,540,8.6,0.015925925925925927,2,4,1,1,11,13.953488372093023,27.906976744186046,0
s000364,v26,661,50.9,0.07700453857791226,2,3,1,0,8,2.357563850687623,3.5363457760314345,0
s000365,v18,494,206.8,0.41862348178137654,3,0,1,0,5,0.8704061895551257,0.0,0
s000366,v8,343,23.1,0.0673469387755102,5,2,0,0,9,12.987012987012987,5.194805194805195,0
s000367,v14,716,343.4,0.479608938547486,3,0,1,1,6,0.5241700640652301,0.0,0
s000368,v30,334,274.0,0.8203592814371258,1,0,0,1,3,0.21897810218978103,0.0,1
s000369,v11,727,225.60734234578024,0.31032646815100445,2,1,1,1,6,0.531897582553321,0.2659487912766605,0
s000370,v6,446,277.7,0.6226457399103139,3,4,1,0,9,0.6481814908174289,0.8642419877565719,0
s000371,v5,540,371.7,0.6883333333333334,2,4,1,0,9,0.32284100080710254,0.6456820016142051,0
s000372,v9,298,296.6,0.9953020134228189,5,3,0,1,10,1.0114632501685772,0.6068779501011463,1
s000373,v26,661,48.1,0.07276853252647504,1,2,1,2,7,1.2474012474012475,2.494802494802495,0
s000374,v19,493,63.7,0.12920892494929007,3,1,1,0,6,2.82574568288854,0.9419152276295133,0
s000375,v17,857,190.0,0.22170361726954493,2,0,1,0,4,0.6315789473684211,0.0,0
s000376,v19,493,450.6,0.9139959432048682,1,4,1,1,10,0.13315579227696403,0.5326231691078561,1
s000377,v26,661,483.8,0.7319213313161876,3,3,0,1,8,0.3720545680033071,0.3720545680033071,0
s000378,v28,578,119.4,0.20657439446366782,0,2,1,0,5,0.0,1.0050251256281406,0
s000379,v11,727,586.9,0.807290233837689,0,1,1,1,5,0.0,0.10223206679161698,1
s000380,v10,725,610.8,0.8424827586206896,3,2,1,3,10,0.29469548133595286,0.19646365422396858,1
s000381,v25,496,67.5,0.13608870967741934,1,4,1,0,8,0.8888888888888888,3.5555555555555554,0
s000382,v5,540,478.4,0.8859259259259259,5,2,1,1,10,0.6270903010033445,0.2508361204013378,1
s000383,v20,759,536.6,0.7069828722002636,0,3,1,1,7,0.0,0.3354453969437197,0
s000384,v25,496,474.6,0.9568548387096775,4,2,1,0,8,0.5056890012642224,0.2528445006321112,1
s000385,v16,316,287.7,0.9104430379746835,6,1,1,1,10,1.251303441084463,0.20855057351407716,1
s000386,v27,587,71.6,0.12197614991482111,3,0,0,0,4,2.513966480446928,0.0,0
s000387,v26,661,565.7,0.8558245083207262,3,0,1,1,7,0.3181898532791232,0.0,1
s000388,v18,494,476.3,0.96417004048583,4,1,1,0,8,0.5038841066554692,0.1259710266638673,1
s000389,v26,661,609.3,0.9217851739788199,3,3,1,1,9,0.29542097488921715,0.29542097488921715,1
s000390,v23,379,216.6,0.5715039577836412,2,1,1,1,6,0.554016620498615,0.2770083102493075,0
s000391,v12,320,298.2,0.931875,2,1,1,1,7,0.4024144869215292,0.2012072434607646,1
s000392,v3,559,469.1,0.8391771019677997,2,2,1,0,6,0.2558089959496909,0.2558089959496909,1
s000393,v20,759,37.8,0.04980237154150197,2,2,1,0,6,3.1746031746031744,3.1746031746031744,0
s000394,v17,857,49.8,0.05810968494749125,1,2,1,0,5,1.2048192771084338,2.4096385542168677,0
s000395,v15,752,735.3,0.9777925531914893,1,0,1,2,5,0.08159934720522237,0.0,1
s000396,v21,779,758.0,0.9730423620025674,1,0,1,1,4,0.079155672823219,0.0,1
s000397,v6,446,370.2,0.8300448430493274,2,2,1,0,6,0.3241491085899514,0.3241491085899514,1
s000398,v24,742,699.8,0.9431266846361185,0,0,1,0,2,0.0,0.0,1
s000399,v18,494,443.9,0.898582995951417,5,2,1,2,12,0.6758278891642262,0.2703311556656905,1
s000400,v2,737,609.8,0.8274084124830393,1,1,1,0,4,0.09839291571006889,0.09839291571006889,1
s000401,v5,540,538.3,0.9968518518518518,1,3,1,0,6,0.11146201003158092,0.3343860300947427,1
s000402,v13,844,265.0,0.31398104265402843,3,1,1,0,6,0.6792452830188679,0.22641509433962262,0
s000403,v29,887,807.1,0.9099210822998873,0,7,1,2,13,0.0,0.5203816131830009,1
s000404,v7,504,442.5,0.8779761904761905,0,1,1,0,4,0.0,0.13559322033898305,1
s000405,v11,727,699.3,0.961898211829436,4,1,1,1,8,0.3432003432003432,0.0858000858000858,1
s000406,v24,742,689.8,0.9296495956873315,2,1,1,2,7,0.17396346767178894,0.08698173383589447,1
s000407,v24,742,599.0,0.807277628032345,4,2,1,0,8,0.4006677796327212,0.2003338898163606,1
s000408,v18,494,238.1,0.4819838056680162,3,2,1,0,7,0.755984880302394,0.5039899202015959,0
s000409,v22,323,46.7,0.14458204334365327,1,2,1,0,6,1.284796573875803,2.569593147751606,0
s000410,v9,298,113.2,0.37986577181208053,2,4,1,0,8,1.0600706713780919,2.1201413427561837,0
s000411,v6,446,407.6,0.9139013452914798,6,1,1,0,9,0.8832188420019627,0.14720314033366044,1
s000412,v19,493,463.0,0.9391480730223124,0,1,1,0,3,0.0,0.12958963282937364,1
s000413,v19,493,365.1,0.7405679513184584,5,0,1,0,7,0.8216926869350862,0.0,0
s000414,v10,725,624.6,0.8615172413793104,1,1,1,4,8,0.09606147934678194,0.09606147934678194,1
s000415,v17,857,80.9,0.09439906651108519,3,2,1,0,7,2.2249690976514214,1.4833127317676142,0
s000416,v24,742,671.8,0.9053908355795147,3,2,1,0,8,0.26793688597796966,0.17862459065197978,1
s000417,v16,316,122.3,0.3870253164556962,4,3,1,0,9,1.9623875715453805,1.4717906786590353,0
s000418,v12,320,129.9,0.4059375,2,0,1,1,4,0.9237875288683602,0.0,0
s000419,v2,737,464.3,0.6299864314789688,4,1,1,0,7,0.5169071720870128,0.1292267930217532,0
s000420,v11,727,23.6,0.032462173314993126,3,1,1,0,6,7.627118644067796,2.542372881355932,0
s000421,v22,323,188.3,0.5829721362229102,3,3,1,2,11,0.9559214020180562,0.9559214020180562,0
s000422,v17,857,856.5,0.9994165694282381,3,4,1,0,9,0.21015761821366025,0.28021015761821366,1
s000423,v29,887,377.1,0.42514092446448704,6,4,1,1,12,0.954653937947494,0.6364359586316627,0
s000424,v25,496,436.9,0.8808467741935483,0,0,1,0,3,0.0,0.0,1
s000425,v16,316,258.8,0.8189873417721519,3,2,1,2,9,0.6955177743431221,0.46367851622874806,1
s000426,v29,887,93.1,0.10496054114994362,3,4,1,0,9,1.9334049409237382,2.577873254564984,0
s000427,v22,323,303.5,0.9396284829721362,0,1,1,1,6,0.0,0.19769357495881382,1
s000428,v12,320,288.8,0.9025000000000001,7,3,1,0,12,1.4542936288088641,0.6232686980609418,1
s000429,v6,446,294.3,0.659865470852018,5,3,0,1,10,1.019367991845056,0.6116207951070336,0
s000430,v17,857,643.7,0.7511085180863478,3,3,1,0,9,0.27963336958210344,0.27963336958210344,0
s000431,v7,504,456.9,0.906547619047619,1,1,1,1,5,0.1313197636244255,0.1313197636244255,1
s000432,v25,496,229.6,0.4629032258064516,1,4,1,1,8,0.2613240418118467,1.0452961672473868,0
s000433,v3,559,404.6,0.7237924865831843,3,2,1,0,7,0.444883835887296,0.29658922392486403,0
s000434,v28,578,453.6,0.7847750865051903,2,1,1,0,4,0.26455026455026454,0.13227513227513227,0
s000435,v25,496,405.0,0.8165322580645161,5,2,1,0,9,0.7407407407407407,0.2962962962962963,1
s000436,v18,494,405.4,0.8206477732793522,1,2,1,1,7,0.14800197335964482,0.29600394671928965,1
s000437,v10,725,640.6,0.8835862068965518,1,1,1,1,5,0.09366219169528565,0.09366219169528565,1
s000438,v4,882,319.3,0.36201814058956916,2,2,1,0,6,0.37582211086752265,0.37582211086752265,0
s000439,v6,446,297.9,0.6679372197309417,6,4,1,1,13,1.2084592145015105,0.8056394763343404,0
s000440,v21,779,167.9,0.21553273427471117,5,0,1,1,8,1.786777843954735,0.0,0
s000441,v11,727,82.7,0.11375515818431912,4,0,1,1,8,2.9020556227327687,0.0,0
s000442,v26,661,434.5,0.6573373676248109,1,1,1,2,7,0.13808975834292292,0.13808975834292292,0
s000443,v14,716,261.4,0.36508379888268155,1,2,1,0,4,0.22953328232593728,0.45906656465187456,0
s000444,v15,752,240.5,0.31981382978723405,2,2,1,2,8,0.49896049896049893,0.49896049896049893,0
s000445,v19,493,234.1,0.47484787018255575,3,2,1,0,10,0.7689021785561726,0.5126014523707818,0
s000446,v27,587,551.0,0.938671209540034,4,2,1,0,8,0.4355716878402904,0.2177858439201452,1
s000447,v7,504,33.5,0.06646825396825397,0,3,1,0,5,0.0,5.3731343283582085,0
s000448,v9,298,133.4,0.4476510067114094,1,4,1,0,8,0.44977511244377805,1.7991004497751122,0
s000449,v9,298,289.0,0.9697986577181208,0,1,1,2,5,0.0,0.20761245674740486,1
s000450,v22,323,214.0,0.6625386996904025,1,1,1,0,3,0.2803738317757009,0.2803738317757009,0
s000451,v29,887,444.5,0.5011273957158963,1,1,1,0,4,0.13498312710911137,0.13498312710911137,0
s000452,v16,316,190.2,0.6018987341772152,1,1,1,0,5,0.31545741324921134,0.31545741324921134,0
s000453,v11,727,587.3,0.8078404401650618,3,2,1,1,8,0.30648731483058067,0.20432487655372045,1
s000454,v23,379,83.4,0.22005277044854882,2,2,1,1,7,1.4388489208633093,1.4388489208633093,0
s000455,v14,716,602.1,0.8409217877094972,2,1,1,0,5,0.19930244145490783,0.09965122072745392,1
s000456,v21,779,116.2,0.1491655969191271,2,1,1,0,5,1.0327022375215147,0.5163511187607573,0
s000457,v27,587,64.2,0.10936967632027257,2,3,1,0,7,1.8691588785046729,2.803738317757009,0
s000458,v20,759,463.5,0.6106719367588933,3,1,1,1,7,0.3883495145631068,0.12944983818770228,0
s000459,v17,857,63.68409790266961,0.07431049930299838,2,1,1,2,7,1.8843008529915855,0.9421504264957927,0
s000460,v22,323,301.0,0.9318885448916409,3,2,1,2,9,0.5980066445182725,0.39867109634551495,1
s000461,v9,298,87.4,0.29328859060402684,3,2,1,1,8,2.059496567505721,1.3729977116704803,0
s000462,v12,320,326.9878569442005,1.0,1,1,1,0,4,0.18349305249656053,0.18349305249656053,1
s000463,v12,320,215.8,0.6743750000000001,4,0,1,0,6,1.1121408711770158,0.0,0
s000464,v24,742,38.8,0.0522911051212938,0,1,1,1,4,0.0,1.5463917525773196,0
s000465,v20,759,710.6,0.9362318840579711,1,1,1,1,5,0.08443568815085843,0.08443568815085843,1
s000466,v7,504,493.7,0.979563492063492,0,1,1,0,3,0.0,0.12153129430828438,1
s000467,v3,559,49.5,0.0885509838998211,2,1,1,1,6,2.4242424242424243,1.2121212121212122,0
s000468,v23,379,323.5,0.8535620052770448,4,2,1,1,9,0.7418856259659969,0.37094281298299847,1
s000469,v24,742,697.7,0.9402964959568734,2,0,1,0,5,0.17199369356456928,0.0,1
s000470,v13,844,91.0,0.10781990521327015,4,1,1,1,8,2.6373626373626373,0.6593406593406593,0
s000471,v25,496,367.8,0.7415322580645162,4,2,1,1,9,0.6525285481239804,0.3262642740619902,0
s000472,v24,742,663.2,0.893800539083558,0,4,1,0,7,0.0,0.36188178528347403,1
s000473,v2,737,76.1,0.10325644504748982,4,0,1,0,6,3.1537450722733245,0.0,0
s000474,v11,727,445.7,0.6130674002751032,4,2,1,0,8,0.5384787973973525,0.26923939869867625,0
s000475,v15,752,264.4,0.35159574468085103,3,1,1,0,7,0.6807866868381242,0.22692889561270804,0
s000476,v19,493,460.9,0.9348884381338742,3,2,1,2,9,0.39054024734215664,0.2603601648947711,1
s000477,v17,857,106.6,0.12438739789964993,3,4,1,1,10,1.6885553470919326,2.25140712945591,0
s000478,v19,493,13.9,0.0281947261663286,1,0,1,1,6,4.316546762589928,0.0,0
s000479,v9,298,126.5,0.42449664429530204,4,3,1,0,9,1.8972332015810276,1.4229249011857708,0
s000480,v9,298,239.4,0.8033557046979866,2,2,1,0,8,0.5012531328320802,0.5012531328320802,1
s000481,v12,320,264.2,0.8256249999999999,2,4,1,1,9,0.45420136260408783,0.9084027252081757,1
s000482,v8,343,328.1,0.9565597667638485,3,0,1,0,5,0.5486132276744895,0.0,1
s000483,v10,725,595.9,0.8219310344827586,2,5,1,0,9,0.20137606981037087,0.5034401745259272,1
s000484,v29,887,151.1,0.17034949267192784,3,1,1,1,8,1.1912640635340834,0.39708802117802783,0
s000485,v19,493,470.7,0.9547667342799189,2,4,1,0,8,0.25493945188017847,0.5098789037603569,1
s000486,v25,496,239.2,0.482258064516129,2,0,1,0,4,0.5016722408026756,0.0,0
s000487,v29,887,33.0,0.03720405862457723,3,4,1,0,9,5.454545454545454,7.2727272727272725,0
s000488,v24,742,604.3,0.814420485175202,5,1,1,0,8,0.49644216448783723,0.09928843289756745,1
s000489,v26,661,439.0,0.6641452344931922,5,1,1,0,8,0.683371298405467,0.1366742596810934,0
s000490,v14,716,672.7,0.9395251396648046,6,4,1,0,13,0.5351568306823249,0.3567712204548833,1
s000491,v20,759,37.3,0.04914361001317523,0,0,1,3,5,0.0,0.0,0
s000492,v17,857,272.3,0.3177362893815636,4,1,1,0,7,0.8813808299669482,0.22034520749173706,0
s000493,v30,334,323.3,0.9679640718562874,3,3,1,0,8,0.5567584287039901,0.5567584287039901,1
s000494,v20,759,720.2,0.9488801054018446,2,0,0,2,6,0.1666203832268814,0.0,1
s000495,v12,320,228.6,0.714375,1,2,1,1,6,0.26246719160104987,0.5249343832020997,0
s000496,v10,725,14.5,0.02,3,1,0,1,7,12.413793103448276,4.137931034482759,0
s000497,v8,343,289.1,0.842857142857143,2,2,1,0,6,0.4150812867519889,0.4150812867519889,1
s000498,v8,343,212.1,0.6183673469387755,2,1,1,0,6,0.5657708628005658,0.2828854314002829,0
s000499,v24,742,96.4,0.1299191374663073,3,3,1,0,8,1.8672199170124482,1.8672199170124482,0
s000500,v24,742,77.8,0.10485175202156334,0,6,1,0,8,0.0,4.627249357326479,0
s000501,v8,343,230.1,0.6708454810495627,3,4,1,2,14,0.7822685788787483,1.0430247718383312,0
s000502,v22,323,226.1,0.7,7,4,1,0,12,1.8575851393188856,1.0614772224679345,0
s000503,v5,540,421.0,0.7796296296296297,4,1,0,0,7,0.5700712589073634,0.14251781472684086,0
s000504,v2,737,625.3,0.848439620081411,1,2,1,2,7,0.09595394210778828,0.19190788421557656,1
s000505,v13,844,723.4,0.8571090047393365,5,2,1,0,9,0.41470832181365774,0.1658833287254631,1
s000506,v10,725,532.2,0.7340689655172414,2,2,1,1,7,0.22547914317925588,0.22547914317925588,0
s000507,v21,779,223.4,0.28677792041078304,1,3,1,0,6,0.2685765443151298,0.8057296329453894,0
s000508,v21,779,54.1,0.06944801026957638,3,3,1,0,8,3.3271719038817005,3.3271719038817005,0
s000509,v17,857,608.6,0.7101516919486581,2,0,1,0,5,0.19717384160368057,0.0,0
s000510,v24,742,31.3,0.04218328840970351,2,1,1,1,6,3.8338658146964852,1.9169329073482426,0
s000511,v5,540,518.9,0.9609259259259259,6,0,1,0,9,0.6937752938909231,0.0,1
s000512,v3,559,460.6,0.8239713774597496,2,0,1,0,5,0.26052974381241856,0.0,1
